upc,item,brand,segment,flavor,pack_type,total_sales,total_units,weeks_observed,promo_weeks,avg_aup,promo_week_pct
2754100914,NGR DRNK WTR BTL 24PK 8 FL OZ,NIAGARA (NIAGARA DRINKING WATERS INC),SUW,UNFLAVORED,MULTI PACK,143.93557342732208,35.39180478315815,8,0,4.045551331857227,0.0
85000374896,LMN PRF PCH RSPB DRNK WTR BTL 6PK 15.2 FL OZ,LEMON PERFECT. (THE LEMON PERFECT COMPANY),SFW,PEACH RASPBERRY,MULTI PACK,142.25133135928115,15.610134100633566,14,0,9.65516719892814,0.0
6827483473,PR LF DRNK WTR BTL 24PK 16.9 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,141.9792604861046,35.61103983531858,12,0,3.8649048125853223,0.0
200030194905,CTL BR DRNK WTR BTL 35PK 8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,139.75399868985846,32.954896173305386,60,0,4.252181245656511,0.0
200028062908,CTL BR CND SPRN WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,139.05375603611267,34.90613583503261,60,0,3.9794817081752467,0.0
72628200005,KNTW SPR WLS ARTS SPRN WTR JUG 128 FL OZ,KENTWOOD (DS SERVICES OF AMERICA INC),SUW,UNFLAVORED,SINGLE PACK,138.52377177483288,87.12193271925526,11,0,1.589998860402469,0.0
2259200301,OZRK SPRN WTR BTL 6PK 16.9 FL OZ,OZARKA (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,136.9958907823636,46.28244475558914,11,0,2.9599955785220566,0.0
18473900366,HNT STRW WTRM ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 12PK 16 FL OZ,HINT (HINT INC),SFW,STRAWBERRY WATERMELON,MULTI PACK,135.0185258993297,10.796545814363714,4,0,14.369999297160529,0.0
72628120002,ICLN SPR PH 8 88 NTRL ALKL SPRN WTR BTL 50.7 FL OZ,ICELAND SPRING (ICELAND SPRING INC),SUW,UNFLAVORED,SINGLE PACK,134.35527048836337,45.529453003553584,30,0,2.9859883455893725,0.0
81003051245,ALN ALKL WTR 9.5 PLS PH ELCT ADD TST DRNK WTR BTL 33.8 FL OZ,ALANI (CELSIUS HOLDINGS INC),SUW,UNFLAVORED,SINGLE PACK,133.64006816432578,52.727547692291736,41,0,2.8484819824077654,0.0
86000609970,ACD RN WTR ELCT INJC DRNK CAN 16.9 FL OZ,ACID RAIN WATER (ACID RAIN WATER),SUW,UNFLAVORED,SINGLE PACK,132.69771733935025,53.079121624830634,26,0,2.499996808347189,0.0
85194900444,RR MNG CLMN ANTX CCNT WTR ELCT ENHN VTMN BVRG BTL 12PK 18 FL OZ,ROAR (ROAR BEVERAGES LLC.),SFW,MANGO CLEMENTINE,MULTI PACK,131.9009739718816,6.287527742962293,34,0,19.840148924338337,0.0
5200005545,GTRD ELCT INFS ALKL PLS WTH ELCT TST DRNK WTR BTL 6PK 33.8 FL OZ,GATORADE (THE GATORADE COMPANY),SUW,UNFLAVORED,MULTI PACK,131.63172158731075,58.97444583796876,60,3,2.2037971640109664,0.05
200175622125,CTL BR FOX LDG WL WTH ELCT ADD TST ALKL WTR 8 5 PH DRNK WTR BTL 12PK 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,129.98008726436962,19.729441920592784,23,8,6.955960064321346,0.34782608695652173
200030494876,CTL BR DRNK WTR BTL 35PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,129.81273408323568,21.671597376737008,29,0,5.989988268760289,0.0
85003644407,SHN WTR FRT PNCH ANTX ELCT NTRN ENHN CAN 16 FL OZ,SHINE WATER (SHINE WATER LLC),SFW,FRUIT PUNCH,SINGLE PACK,129.42530030335962,53.65251061063825,60,0,2.3488213436810366,0.0
78616230115,GLC VTM WTR AC BLBR PMGR NTRN ENHN BVRG BTL 12PK 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,ACAI BLUEBERRY POMEGRANATE,MULTI PACK,128.85507669706303,7.155036855115664,50,0,17.64659504769523,0.0
85360500600,1907 NEW ZLN NEW ZLND NTRL ALKL ARTS WTR BAG IN BOX 338 FL OZ,1907 NEW ZEALAND (THE BEVERAGE BOUTIQUE NZ LIMITED),SUW,UNFLAVORED,SINGLE PACK,128.15570127058055,8.49275658942639,6,0,15.090000510568776,0.0
64252412608,NRVN SPR STRW BSL LMND DRNK WTR BTL 16.9 FL OZ,"NIRVANA SUPER (NIRVANA, INC.)",SFW,STRAWBERRY BASIL LEMONADE,SINGLE PACK,126.63265507010415,171.27755794578067,51,2,0.7435144908606173,0.0392156862745098
7289101000,NTRS CRY SPRN WTR BTL 24PK 16.9 FL OZ,NATURE'S CRYSTAL (CHIPPEWA SPRINGS CORP),SUW,UNFLAVORED,MULTI PACK,125.90830349843884,34.12151196856844,8,0,3.689998952956518,0.0
8304600402,ICE MNT SPRN WTR BTL 24PK 16.9 FL OZ,ICE MOUNTAIN (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,124.3042582715709,21.73516513513637,48,0,5.92232612121682,0.0
8909403681,ISPR WTH ELCT 60 CLRS PRTN WTR BTL 4PK 20 FL OZ,ISOPURE (GLANBIA PLC),SUW,UNFLAVORED,MULTI PACK,124.21729705774419,11.924396550957582,3,0,10.508833699963338,0.0
200028807927,CTL BR PRTC IN PTRB SPRN WTR BTL 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,123.22510234581091,178.5872647833046,46,0,0.6899992238764023,0.0
2259200811,OZRK SPRN WTR BTL 12PK 8 FL OZ,OZARKA (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,119.17456564783083,38.550463282886355,11,1,3.0344344846496027,0.09090909090909091
3200000501,SPRK DRNK WTR BTL 640 FL OZ,SPARKLETTS (DS SERVICES OF AMERICA INC),SUW,UNFLAVORED,SINGLE PACK,114.3789723272743,9.539803425762953,54,0,11.989383289004433,0.0
86078500048,SHN WTR MXD BRY AC ANTX ELCT DRNK BTL 16.9 FL OZ,SHINE WATER (SHINE WATER LLC),SFW,MIXED BERRY ACAI,SINGLE PACK,113.11412136376175,46.48047610116205,33,0,2.236560273143494,0.0
74752520020,EVMR RTD WL ASRTD ARTS WTR BTL 20 FL OZ,EVAMOR (EVAMOR PRODUCTS INC),SUW,UNFLAVORED,SINGLE PACK,111.8682626773153,58.75473381081353,60,1,2.1893852540099075,0.016666666666666666
4900040948,DSN DRNK WTR BTL 24PK 12 FL OZ,DASANI (COCA-COLA COMPANY),SUW,UNFLAVORED,MULTI PACK,110.29344300922033,17.74060795700182,57,0,6.086924692583441,0.0
78616241059,GLC SMR WTR PSNF MNG ASRTD DSTL BTL 23.7 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SFW,PASSIONFRUIT MANGO,SINGLE PACK,109.63831785384737,59.066978986962106,37,6,1.92621361514724,0.16216216216216217
85002087710,MNNL PNK GRPF WTH NTRL FLVR ESNC ZR CLRS CNTN NO JC DRNK WTR BTL 16 FL OZ,MANANALU (MANANALU LLC),SFW,PINK GRAPEFRUIT,SINGLE PACK,107.42083942228926,64.77394143851303,32,5,1.6435780799048199,0.15625
85315800404,ALKL 88 ASRTD DRNK WTR BTL 23.7 FL OZ,ALKALINE 88 (ALKALINE 88 LLC),SUW,UNFLAVORED,SINGLE PACK,107.01467353352606,76.9889892067632,7,0,1.3899997744324577,0.0
64370600100,ORGN TRL MNT SPR WTR MNTN SPRN BTL 20 FL OZ,OREGON TRAIL MOUNTAIN SPRING WATER (OREGON TRAIL MOUNTAIN SPRING WATER),SUW,UNFLAVORED,SINGLE PACK,105.05450143098693,35.13538736208405,26,0,2.989988706942478,0.0
18473900256,HNT CLMN ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 12PK 16 FL OZ,HINT (HINT INC),SFW,CLEMENTINE,MULTI PACK,104.73622902535848,69.86296110360468,11,0,1.4991667597661342,0.0
85132400760,PRFR INS RNBW SHRB GLTN FR CNTN NO SOY 100 CLRS PRTN WTR BTL 16 FL OZ,PERFORMANCE INSPIRED (MW/TD INSPIRED LLC),SFW,RAINBOW SHERBET,SINGLE PACK,104.6487691558554,50.29931135507189,51,4,2.034744339527635,0.0784313725490196
4900053325,DSN DRNK WTR BTL 16 FL OZ,DASANI (COCA-COLA COMPANY),SUW,UNFLAVORED,SINGLE PACK,103.08951621713653,50.94975348322308,25,0,2.35307475587848,0.0
6827419456,PR LF DRNK WTR CLR JUG 640 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,102.43343711177394,17.07223590518206,6,0,6.000001269938027,0.0
200027088860,CTL BR ADD ELCT TST DSTL WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,101.72805613649317,51.6000221659216,25,0,1.9853279785962232,0.0
7514001000,CRYS GYS ALPN SPRN WTR BTL 16.9 FL OZ,CRYSTAL GEYSER (CG ROXANE LLC),SUW,UNFLAVORED,SINGLE PACK,101.66279728493038,298.22666424426035,56,0,0.34647621205579476,0.0
397582806956,ESNT 9.5 PH HGHR ELCT TST DRNK WTR BTL 6PK 33.8 FL OZ,"ESSENTIA (NESTLE USA, INC)",SUW,UNFLAVORED,MULTI PACK,101.1295826020948,10.406770520876764,16,0,9.721938936875544,0.0
74752590064,EVMR RTD WL ASRTD ARTS WTR BTL 64 FL OZ,EVAMOR (EVAMOR PRODUCTS INC),SUW,UNFLAVORED,SINGLE PACK,99.81356523004798,36.20695504929022,60,2,2.7148795320545642,0.03333333333333333
6827432229,PR LF PBLC SPLY DRNK WTR BTL 8 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,99.70286366988866,255.80877930003817,60,0,0.6985526289055113,0.0
85698500635,HMP2 SNST SHRB HRBL WTR BTL 16.9 FL OZ,HEMP2O (HEMP2O LLC),SFW,SUNSET SHERBERT,SINGLE PACK,99.20869589458283,26.23368975665195,25,0,3.808427415070171,0.0
200054785597,CTL BR MNCP SPLY ALKL WTR 9.5 PH HGHR WTH ELCT TST DRNK WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,98.53880619505232,18.211837571193545,33,0,5.751649649654082,0.0
200030962989,CTL BR DSTL WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,98.25290304702625,39.45894888323031,60,0,2.4899867696788522,0.0
200146710606,CTL BR DRNK WTR BTL 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,97.04075782044032,48.384863809989874,25,0,2.0130315963819476,0.0
3200000046,SPRK DRNK WTR BTL 16.9 FL OZ,SPARKLETTS (DS SERVICES OF AMERICA INC),SUW,UNFLAVORED,SINGLE PACK,96.06458513219637,880.5934034883003,13,0,0.1544450455300761,0.0
72628121002,ICLN SPR PH 8 88 NTRL ALKL SPRN WTR BTL 12PK 50.7 FL OZ,ICELAND SPRING (ICELAND SPRING INC),SUW,UNFLAVORED,MULTI PACK,93.9532769983469,3.2521022373479997,12,0,28.740013392857144,0.0
7114293670,ARWH MNTN SPRN WTR BTL 28PK 16.9 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,93.83624467916552,17.34474039199024,60,0,5.416371216691462,0.0
6827491162,SPLS BLS LMN ELCT WTH OTHR NTRL FLVR CNTN NO JC WTR BVRG BTL 16.9 FL OZ,SPLASH (PRIMO BRANDS CORPORATION),SFW,LEMON,SINGLE PACK,92.70655108463716,142.55932712183957,36,0,0.6363619172393601,0.0
6827434215,SPLS BLS WLD BRY ELCT WTH OTHR NTRL FLVR CNTN NO JC WTR BVRG BTL 16.9 FL OZ,SPLASH (PRIMO BRANDS CORPORATION),SFW,WILD BERRY,SINGLE PACK,91.73425923839643,111.9309198470882,31,0,0.8205042963908363,0.0
200064873695,CTL BR 9 5 PLS PH ALKL WTR ADD ELCT TST DRNK WTR BTL 24 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,91.41893540546317,59.18828240041518,25,2,1.5307359327839363,0.08
78616210108,GLC VTM WTR KW STRW NTRN ENHN BVRG BTL 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,KIWI STRAWBERRY,SINGLE PACK,89.9337436750295,3.9028262143597523,48,0,23.235476514848514,0.0
5200004759,PRPL LMN BLCK ELCT WTH OTHR NTRL FLVR LOW CLR WTR BVRG BTL 6PK 16.9 FL OZ,PROPEL (THE GATORADE COMPANY),SFW,LEMON BLACKBERRY,MULTI PACK,89.69950559121412,16.0437043709168,12,5,5.586583083028082,0.4166666666666667
4150860020,ACQ PN ITLY SPRN WTR BTL 16.9 FL OZ,"ACQUA PANNA (NESTLE USA, INC)",SUW,UNFLAVORED,SINGLE PACK,88.63934194252025,62.65725649563113,37,0,1.443556228950067,0.0
200069418944,CTL BR 9 5 PLS PH ALKL ADD ELCT TST DRNK WTR BTL 50.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,87.75262374648494,57.8874198247944,25,0,1.49610805592055,0.0
200070647830,CTL BR 9 5 PLS PH ALKL ADD ELCT TST DRNK WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,84.0647614900139,56.1529652982088,25,1,1.5008111581307582,0.04
7114205012,ARWH MNTN SPRN WTR BTL 24PK 16.9 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,82.35701756313772,20.640897774313515,16,0,3.9899912506343274,0.0
200058785068,CTL BR ALKL WTR 9.5 PLS PH DRNK WTR BTL 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,81.8969318192793,108.40360303773424,60,0,0.7508790363994952,0.0
200027659996,CTL BR NTRL SPRN DRNK WTR JUG 128 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,79.60521873398334,50.94971012185991,38,3,1.594357724418759,0.07894736842105263
85345100339,BLK ELCT ZR DYS ALKL PH 8 PLS ZR CLRS DRNK WTR BTL 33.8 FL OZ,BLK. (BLK. ENTERPRISES),SUW,UNFLAVORED,SINGLE PACK,79.39044990222887,18.430118673364344,56,0,4.0689222654926525,0.0
200032086299,CTL BR SPRN WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,78.74217584223592,16.91112676034384,36,0,4.650178358086706,0.0
200069419241,CTL BR ELCT ADD ELCT TST DSTL WTR BTL 50.7 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,76.77155365117412,36.206759923155985,25,1,2.149270650533303,0.04
200039878172,CTL BR SLVR SPRN DRNK WTR BTL 15PK 10 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,76.72621934598548,21.030586345074134,60,0,3.617682454559264,0.0
78616200616,GLC SMR WTR ALKL 9 PLS PH ELCT TST DSTL BTL 50.7 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,SINGLE PACK,75.61152878311208,20.163250678373423,54,1,3.5999433543976047,0.018518518518518517
85465100318,KRM ORNG MNG GLTN FR ONLY 20 CLRS WLNS WTR BTL 18 FL OZ,KARMA (KARMA CULTURE LLC),SFW,ORANGE MANGO,SINGLE PACK,75.60959920245125,19.56605630418842,24,0,3.2752103660956227,0.0
8768400116,CPR SUN RRN WTR BRY WTH OTHR NTRL FLVR BVRG PCH BAG 10PK 6 FL OZ,"CAPRI SUN (KRAFT FOODS, INC.)",SFW,BERRY,MULTI PACK,73.63329667281488,19.1670450403474,4,1,3.80267731332224,0.25
200029019892,CTL BR ELCT ADD ELCT TST DSTL WTR BTL 24 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,71.49011793703937,41.193295006408,25,2,1.7349222973692975,0.08
89547200001,ALKL WTR ESN ANTX ALKL PH 10 DRNK BTL 33.8 FL OZ,ALKALINE WATER (ALKALINE WATER INC),SUW,UNFLAVORED,SINGLE PACK,69.03343654558353,25.662989175360536,6,1,2.689999831035415,0.16666666666666666
78616212400,GLC VTM WTR VRTY PCK TRY IN WRP 240 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,NOT APPLICABLE,COMBINATION PACK,67.59819710551554,4.552964812968782,12,0,13.489400559944006,0.0
617582802839,HNT CRSP APL ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 12PK 16 FL OZ,HINT (HINT INC),SFW,CRISP APPLE,MULTI PACK,67.29915546445059,5.203623747935787,41,0,13.097643853555821,0.0
85715700405,HP WTR APL JOY ONLY 10 CLRS PER PCH BVRG BAG 8PK 6 FL OZ,"HAPI WATER (HAPI DRINKS, LLC)",SFW,APPLE JOY,MULTI PACK,66.84594249665378,16.043726051598384,19,1,4.467147038505178,0.05263157894736842
2754100934,NGR DRNK WTR BTL 6PK 16.9 FL OZ,NIAGARA (NIAGARA DRINKING WATERS INC),SUW,UNFLAVORED,MULTI PACK,66.53818522159274,44.66252926980293,60,0,1.4940977871007448,0.0
2219670001,DJ BL DRNK WTR BTL 24PK 16.9 FL OZ,DEJA BLUE (DR PEPPER/SEVEN-UP COMPANY),SUW,UNFLAVORED,MULTI PACK,65.38861044205339,8.183828557559913,18,0,7.989977969828921,0.0
85000374895,LMN PRF ORGN DRNK WTR BTL 6PK 15.2 FL OZ,LEMON PERFECT. (THE LEMON PERFECT COMPANY),SFW,ORIGINAL LEMON,MULTI PACK,64.20521379924561,9.322736441760764,17,0,7.440669461079686,0.0
3200000646,SPRK DRNK WTR BTL 6PK 16.9 FL OZ,SPARKLETTS (DS SERVICES OF AMERICA INC),SUW,UNFLAVORED,MULTI PACK,63.704910391052,8.505331384744135,6,0,7.489997450930411,0.0
7114292431,ARWH MNTN SPRN WTR BTL 18PK 33.8 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,63.25061338917606,2.9444750463764615,11,0,12.744875409923438,0.0
85001014174,BLK BLCK CHRY ANTX ELCT AMN ACDS ZR CLRS WTR BVRG BTL 16.9 FL OZ,BLK. (BLK. ENTERPRISES),SFW,BLACK CHERRY,SINGLE PACK,61.41289377621387,28.11661359071327,14,0,2.0377889071672683,0.0
78616200152,GLC SMR WTR ELCT TST DSTL BTL 24PK 23.7 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,MULTI PACK,61.397587215016756,1.3822735349623936,33,0,46.24237722722605,0.0
66914910552,RL ALK WTR PH 8 INFS WTH NGTV IONS DRNK BTL 33.8 FL OZ,REAL ALKALIZED WATER (AFFINITYLIFESTYLES.COM INC),SUW,UNFLAVORED,SINGLE PACK,61.12534289638756,2.7178902431596352,6,0,22.48999680918953,0.0
200031500438,CTL BR CHLR FR MNTN SPRN WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,59.596117701660205,9.949329820171394,32,0,5.98996329178158,0.0
200031515402,CTL BR SPRN WTR BTL 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,59.29044177203107,24.716237172023785,49,1,2.3881820192841827,0.02040816326530612
85002642816,BLK WTRM ANTX GLTN FR SOY FR ELCT AMN ACDS WTR BVRG BTL 16.9 FL OZ,BLK. (BLK. ENTERPRISES),SFW,WATERMELON,SINGLE PACK,58.85927805740347,17.14538652484081,13,0,3.3960313966804936,0.0
200054270036,CTL BR DRNK WTR BTL 20 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,57.02051777172534,57.02051777172534,60,0,1.0,0.0
200029393199,CTL BR DRNK WTR BTL 40PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,56.950857741801336,14.309271525012782,4,0,3.9799978636517563,0.0
200028049872,CTL BR NTRL SPRN WTR BTL 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,56.829272479487685,71.14910249643106,20,0,0.6389836747894511,0.0
7289170645,NTRS CRY WTH ELCT ADD TST 9 5 PLS PH ALKL WTR DRNK WTR BTL 24PK 16.9 FL OZ,NATURE'S CRYSTAL (CHIPPEWA SPRINGS CORP),SUW,UNFLAVORED,MULTI PACK,56.5841290128364,11.427887262040871,12,0,5.289999281228503,0.0
200027389510,CTL BR DRNK WTR BTL 35PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,54.74168301128926,10.406943966329424,49,0,5.310651240528121,0.0
18473900365,HNT STRW WTRM ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 16 FL OZ,HINT (HINT INC),SFW,STRAWBERRY WATERMELON,SINGLE PACK,54.32203173858187,46.27097567503209,4,0,1.4397022763717149,0.0
85589100606,CFRC NTRL ALKL 7 6 TO 8 4 ARTS WTR BTL 12PK 33.8 FL OZ,CFORCE (CFORCE BOTTLING CO),SUW,UNFLAVORED,MULTI PACK,54.20380698191349,5.425807372791403,10,0,9.989998401662271,0.0
200028210357,CTL BR DRNK WTR BTL 32PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,54.130201067941506,10.623902546923699,60,0,5.083919135237013,0.0
200029000100,CTL BR SPRN WTR BTL 6PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,53.484160118151536,6.721163055290276,22,0,7.852957214039932,0.0
85589100635,CFRC NTRL ALKL ARTS WTR BTL 23.7 FL OZ,CFORCE (CFORCE BOTTLING CO),SUW,UNFLAVORED,SINGLE PACK,53.202419660989285,35.7064131535992,21,0,1.4899946979905667,0.0
85807200545,AQ CRP PLTN ASRTD SPRN WTR BTL 6PK 33.81 FL OZ,AQUA CARPATICA (CARPATHIAN SPRINGS SA),SUW,UNFLAVORED,MULTI PACK,51.36157802987925,4.770053477652552,45,0,10.495891855536668,0.0
18473900211,HNT LMN ASRTD ZR CLRS CNTN NO JC DRNK WTR BTL 16 FL OZ,HINT (HINT INC),SFW,LEMON,SINGLE PACK,50.34722566136882,26.029479416828075,40,2,1.640002998796407,0.05
86046500150,LMN PRF JST ASRTD THS IS LOW CLR DRNK WTR BTL 12 FL OZ,LEMON PERFECT. (THE LEMON PERFECT COMPANY),SFW,JUST LEMON,SINGLE PACK,50.065398481480244,24.28247177560631,56,0,2.1288001001713557,0.0
6827490020,PR LF DRNK WTR BTL 6PK 16.9 FL OZ,PURE LIFE (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,49.531966991828845,31.003656511578168,60,0,1.6067231929378094,0.0
86000250792,MNNL WTH ELCT TST DRNK WTR BTL 16 FL OZ,MANANALU (MANANALU LLC),SUW,UNFLAVORED,SINGLE PACK,49.46029065851769,32.08749546455993,42,4,1.6327550345487012,0.09523809523809523
85002087708,MNNL LLK PSN WTH NTRL FLVR ESNC CNTN NO JC DRNK WTR BTL 16 FL OZ,MANANALU (MANANALU LLC),SFW,LILIKOI PASSION,SINGLE PACK,49.361144901641744,25.53908408011758,26,6,1.7459388337029484,0.23076923076923078
200028154049,CTL BR DRNK WTR BTL 35PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,49.34523128136032,12.575077166606171,56,0,3.931015070535957,0.0
81003869027,KFN GLTN FR ZR CLRS DRNK WTR BTL 33.8 FL OZ,KAFEEN (UNIX PACKAGING LLC),SUW,UNFLAVORED,SINGLE PACK,49.32387581000173,39.45901392527506,60,0,1.2499858679584237,0.0
85004680214,DRNK BLC PNK LMND GLTN FR WTR BTL 8 FL OZ,DRINK BLOCKS (DRINK BLOCKS LLC),SFW,PINK LEMONADE,SINGLE PACK,49.282487388861085,40.759746416806344,45,2,1.3618757152594108,0.044444444444444446
78616200534,GLC SMR WTR PRLY BLNC PH ELCT TST WTH ANTX SLNM DSTL BTL 33.8 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,SINGLE PACK,49.23843224388581,15.757887945617075,36,0,3.0638014771726456,0.0
7114205511,ARWH MNTN SPRN WTR BTL 28PK 24 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,48.89442486921914,8.238919169460587,56,0,5.915397746987206,0.0
7114256633,ARWH MNTN SPRN WTR BTL 24PK 23.7 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,MULTI PACK,48.721001097242166,18.645711371018933,58,0,2.6238591811252205,0.0
200031505603,CTL BR DRNK WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,48.70573789740821,19.295849969627966,56,0,2.9834613265170735,0.0
78616241114,GLC SMR WTR ASRTD BVRG BTL 12PK 50.7 FL OZ,"GLACEAU SMART WATER (ENERGY BRANDS, INC.)",SUW,UNFLAVORED,MULTI PACK,48.118169745845755,1.3009276176655291,24,0,36.88712108789121,0.0
78616211000,GLC VTM WTR FRT PNCH ELCT FLVR PLS OTHR NTRL FLVR NTRN ENHN BVRG BTL 20 FL OZ,"GLACEAU VITAMIN WATER (ENERGY BRANDS, INC.)",SFW,FRUIT PUNCH,SINGLE PACK,47.630354410243555,32.08758218728626,47,0,1.587812694234084,0.0
200037482558,CTL BR DRNK WTR BTL 15PK 33.8 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,47.36797480173432,7.371865351620446,60,0,6.420471702829717,0.0
200221148303,CTL BR ELCT ADD TST DRNK WTR BTL 20.3 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,SINGLE PACK,46.51423292238572,18.64566800965577,60,0,2.4996248345918097,0.0
85002642830,BLK STRW RHBR ASRTD ZR CLR WTR BVRG BTL 33.8 FL OZ,BLK. (BLK. ENTERPRISES),SFW,STRAWBERRY RHUBARB,SINGLE PACK,46.45313676168674,11.707698138542293,30,0,3.9336115354193746,0.0
200030757390,CTL BR SPRN WTR BTL 24PK 16.9 FL OZ,PRIVATE LABEL,SUW,UNFLAVORED,MULTI PACK,46.034612884421634,13.153105818272405,46,0,3.4484336906024917,0.0
60888300000,ETRN PRTC UNDR NTRL ALKL SPRN WTR BTL 12PK 50.7 FL OZ,ETERNAL (ETERNAL SPRING MINERAL WATER LTD),SUW,UNFLAVORED,MULTI PACK,45.84674977851084,1.532824187870024,6,0,29.90998585572843,0.0
85001014137,BLK DRTY LMND ASRTD ZR CLRS WTR BVRG BTL 33.8 FL OZ,BLK. (BLK. ENTERPRISES),SFW,DIRTY LEMONADE,SINGLE PACK,44.983164869723865,11.274084506895894,39,0,3.9898469715139595,0.0
3768800010,CRYS SPR DRNK WTR JUG 320 FL OZ,CRYSTAL SPRINGS (CRYSTAL SPRINGS OF PORTLAND),SUW,UNFLAVORED,SINGLE PACK,43.88048540444707,8.79368444978899,12,0,4.989999265269555,0.0
7114291536,ARWH MNTN SPRN WTR BTL 12 FL OZ,ARROWHEAD (PRIMO BRANDS CORPORATION),SUW,UNFLAVORED,SINGLE PACK,43.51982726632518,59.40521930032788,59,0,0.7441819905379479,0.0
3200000040,ALHM DRNK WTR BTL 16.9 FL OZ,ALHAMBRA (DS SERVICES OF AMERICA INC),SUW,UNFLAVORED,SINGLE PACK,43.44262235921053,87.31419700352727,21,0,0.4982937095575089,0.0
