upc,week_ending,sub_group,own_lift,peer_net_change,cannibalization_rate
200052476608,2025-05-24,PRIVATE LABEL|50.7 FLUID OUNCE|SINGLE PACK,15.936790021579071,2.935475985172303,-0.18419493393572656
200055556158,2025-05-24,PRIVATE LABEL|16.9 FLUID OUNCE|SINGLE PACK,33.89367635759841,2761.542221487191,-81.47662095876768
200169177564,2025-05-24,PRIVATE LABEL|10 FLUID OUNCE|MULTI PACK,197.20688030005698,1118.5684922783098,-5.672056119828932
200179644649,2025-05-24,PRIVATE LABEL|33.8 FLUID OUNCE|MULTI PACK,40.47880393375717,3.0799235011531207,-0.07608731488690623
357582850410,2025-05-24,SARATOGA (PRIMO BRANDS CORPORATION)|12 FLUID OUNCE|MULTI PACK,3.518422713059274,-52.47780673987547,14.915151196896957
4900003165,2025-05-31,DASANI (COCA-COLA COMPANY)|16.9 FLUID OUNCE|MULTI PACK,3058.9265162044285,141.21286624472134,-0.04616419044284229
6827466931,2025-05-31,PURE LIFE (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|MULTI PACK,2059.525837428235,1279.9831530327933,-0.6214940981906448
7096095160,2025-05-31,SARATOGA (PRIMO BRANDS CORPORATION)|28 FLUID OUNCE|MULTI PACK,4.489111005616957,-13.256852466752587,2.953113088574793
7114204814,2025-05-31,ARROWHEAD (PRIMO BRANDS CORPORATION)|8 FLUID OUNCE|MULTI PACK,151.32981376858623,264.96375924238606,-1.7509025660176192
7114281777,2025-05-31,ARROWHEAD (PRIMO BRANDS CORPORATION)|12 FLUID OUNCE|MULTI PACK,1133.5196517389331,-20.88024682163696,0.018420718855296916
7514000502,2025-05-31,CRYSTAL GEYSER (CG ROXANE LLC)|16.9 FLUID OUNCE|SINGLE PACK,1025.9098706840314,-2.468183674165509,0.00240584845189162
7514000505,2025-05-31,CRYSTAL GEYSER (CG ROXANE LLC)|33.8 FLUID OUNCE|SINGLE PACK,2147.4153090722466,-20.573159288909622,0.00958042871446134
7514006502,2025-05-31,CRYSTAL GEYSER (CG ROXANE LLC)|16.9 FLUID OUNCE|MULTI PACK,4434.922146497351,4131.165778561594,-0.9315080720919398
7514024750,2025-05-31,CRYSTAL GEYSER (CG ROXANE LLC)|23.6 FLUID OUNCE|MULTI PACK,60.40897583579479,31.22682636268462,-0.5169236182312736
7514030121,2025-05-31,CRYSTAL GEYSER (CG ROXANE LLC)|8 FLUID OUNCE|MULTI PACK,428.1740474049993,421.9351610139994,-0.985429087940263
7720800332,2025-05-31,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|SINGLE PACK,1618.93321384235,29.429616049425107,-0.018178400318057182
7720800333,2025-05-31,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|SINGLE PACK,75.44793212109356,29.429616049425107,-0.39006524396441666
7720800339,2025-05-31,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION)|16.9 FLUID OUNCE|MULTI PACK,219.893782490057,25.203881640511298,-0.11461843693398176
19764462139,2025-05-31,THE MOUNTAIN VALLEY (PRIMO BRANDS CORPORATION)|16 FLUID OUNCE|MULTI PACK,31.462028533873692,11.816090507904441,-0.3755667087766642
74752520064,2025-05-31,EVAMOR (EVAMOR PRODUCTS INC)|64 FLUID OUNCE|SINGLE PACK,105.90484605321075,0.0,-0.0
89391900122,2025-05-31,ICELANDIC GLACIAL (ICELANDIC WATER HOLDINGS EHF)|25.3 FLUID OUNCE|SINGLE PACK,283.42297289311944,-8.995038396490184,0.03173715350125224
200027378354,2025-05-31,PRIVATE LABEL|16.9 FLUID OUNCE|MULTI PACK,976.707164840702,37341.029324168245,-38.231550528513274
